32	872
11	29	23
11	30	1897
11	31	221
12	0	2733
12	1	378
12	2	3120
12	3	4963
12	4	7
12	5	5737
12	6	3538
12	7	6788
12	8	2
12	9	7573
12	10	924
12	11	1538
12	12	4307
12	13	164
12	14	3337
12	15	2127
12	16	105
12	17	1096
12	18	2932
12	19	823
12	20	882
12	21	786
12	22	105
12	23	328
12	24	1689
12	25	2741
12	26	1629
12	27	617
12	28	4733
12	29	29
12	30	2304
12	31	243
13	0	42
13	2	19
13	3	57
13	5	63
13	6	44
13	7	63
13	9	59
13	10	8
13	11	16
13	12	31
13	13	35
13	14	88
13	15	8
13	16	2
13	17	14
13	18	48
13	19	4
13	20	10
13	23	2
13	24	33
13	25	23
13	26	27
13	27	12
13	28	59
13	30	48
14	0	2872
14	1	346
14	2	2094
14	3	2194
14	5	3380
14	6	3984
14	7	3437
14	8	2
14	9	3336
14	10	608
14	11	930
14	12	1370
14	13	157
14	14	7871
14	15	1861
14	16	58
14	17	832
14	18	2479
14	19	537
14	20	581
14	21	260
14	22	93
14	23	181
14	24	1335
14	25	2396
14	26	1301
14	27	861
14	28	3287
14	29	19
14	30	1691
14	31	196
15	0	421
15	1	153
15	2	935
15	3	847
15	5	2067
15	6	1126
15	7	1469
15	9	1353
15	10	464
15	11	975
15	12	572
15	13	23
15	14	839
15	15	2927
15	16	31
15	17	897
15	18	1068
15	19	911
15	20	606
15	21	101
15	22	75
15	23	328
15	24	214
15	25	1695
15	26	249
15	27	322
15	28	2410
15	29	14
15	30	1022
15	31	177
16	0	255
16	1	29
16	2	251
16	3	607
16	4	12
16	5	666
16	6	339
16	7	720
16	8	4
16	9	1173
16	10	159
16	11	150
16	12	251
16	13	134
16	14	322
16	15	305
16	16	1835
16	17	176
16	18	289
16	19	71
16	20	138
16	21	129
16	23	20
16	24	83
16	25	435
16	26	117
16	27	54
16	28	427
16	30	297
16	31	8
17	0	16
17	1	8
17	2	33
17	3	8
17	5	82
17	6	49
17	7	41
17	9	58
17	10	49
17	11	33
17	12	58
17	13	8
17	14	41
17	15	630
17	17	307
17	18	41
17	19	33
17	20	58
17	23	33
17	25	165
17	26	33
17	27	24
17	28	74
17	30	49
18	0	1044
18	1	335
18	2	1084
18	3	1266
18	5	2144
18	6	2582
18	7	1863
18	9	1742
18	10	372
18	11	862
18	12	751
18	13	24
18	14	1636
18	15	1488
18	16	27
18	17	650
18	18	2866
18	19	502
18	20	470
18	21	142
18	22	49
18	23	135
18	24	441
18	25	1414
18	26	539
18	27	603
18	28	2659
18	29	9
18	30	1111
18	31	110
19	0	296
19	1	141
19	2	849
19	3	615
19	5	1845
19	6	866
19	7	1465
19	9	1151
19	10	420
19	11	935
19	12	469
19	13	20
19	14	595
19	15	2720
19	16	11
19	17	843
19	18	788
19	19	1142
19	20	618
19	21	123
19	22	74
19	23	345
19	24	112
19	25	1485
19	26	218
19	27	201
19	28	1790
19	29	5
19	30	1030
19	31	109
20	0	201
20	1	44
20	2	486
20	3	441
20	5	1273
20	6	517
20	7	784
20	9	768
20	10	585
20	11	619
20	12	217
20	13	7
20	14	303
20	15	2432
20	16	15
20	17	1503
20	18	525
20	19	243
20	20	1255
20	21	67
20	22	88
20	23	392
20	24	73
20	25	1932
20	26	146
20	27	88
20	28	917
20	29	20
20	30	1310
20	31	151
21	0	925
21	1	121
21	2	1074
21	3	2619
21	4	2
21	5	2586
21	6	1058
21	7	3276
21	9	3964
21	10	289
21	11	527
21	12	1409
21	13	56
21	14	1098
21	15	800
21	16	37
21	17	478
21	18	892
21	19	351
21	20	392
21	21	782
21	22	46
21	23	116
21	24	576
21	25	1133
21	26	500
21	27	175
21	28	1702
21	29	8
21	30	865
21	31	108
23	0	274
23	1	80
23	2	640
23	3	542
23	5	1729
23	6	690
23	7	1202
23	8	2
23	9	1089
23	10	769
23	11	950
23	12	317
23	13	15
23	14	471
23	15	2988
23	16	10
23	17	1747
23	18	587
23	19	446
23	20	988
23	21	88
23	22	95
23	23	985
23	24	108
23	25	2289
23	26	146
23	27	141
23	28	1190
23	29	20
23	30	1359
23	31	168
24	0	2541
24	1	204
24	2	1657
24	3	2456
24	5	3146
24	6	2339
24	7	3599
24	9	3457
24	10	487
24	11	744
24	12	2061
24	13	179
24	14	2922
24	15	1334
24	16	54
24	17	704
24	18	1764
24	19	435
24	20	492
24	21	415
24	22	92
24	23	186
24	24	1747
24	25	1635
24	26	1625
24	27	358
24	28	2720
24	29	17
24	30	1254
24	31	92
25	0	148
25	1	37
25	2	303
25	3	395
25	5	859
25	6	364
25	7	618
25	9	715
25	10	242
25	11	343
25	12	197
25	13	7
25	14	270
25	15	844
25	16	9
25	17	538
25	18	348
25	19	148
25	20	510
25	21	37
25	22	63
25	23	284
25	24	51
25	25	1468
25	26	120
25	27	68
25	28	618
25	29	4
25	30	1019
25	31	101
26	0	2343
26	1	205
26	2	1728
26	3	1981
26	5	2829
26	6	2469
26	7	3287
26	9	3062
26	10	433
26	11	784
26	12	1679
26	13	76
26	14	2472
26	15	1160
26	16	27
26	17	546
26	18	1838
26	19	395
26	20	466
26	21	238
26	22	63
26	23	159
26	24	1026
26	25	1547
26	26	1857
26	27	430
26	28	2919
26	29	13
26	30	1100
26	31	101
27	0	878
27	1	414
27	2	961
27	3	1052
27	5	2096
27	6	3364
27	7	1690
27	9	1699
27	10	369
27	11	769
27	12	609
27	13	40
27	14	1742
27	15	1324
27	16	45
27	17	640
27	18	2036
27	19	411
27	20	357
27	21	174
27	22	82
27	23	151
27	24	294
27	25	1275
27	26	463
27	27	1541
27	28	2503
27	29	5
27	30	981
27	31	88
28	0	612
28	1	165
28	2	1518
28	3	1270
28	5	2776
28	6	1690
28	7	2248
28	8	2
28	9	2115
28	10	440
28	11	952
28	12	685
28	13	17
28	14	1070
28	15	1970
28	16	40
28	17	785
28	18	1643
28	19	567
28	20	580
28	21	197
28	22	82
28	23	295
28	24	277
28	25	1730
28	26	357
28	27	457
28	28	4842
28	29	25
28	30	1270
28	31	172
29	2	9
29	5	9
29	7	28
29	9	9
29	14	28
29	15	75
29	17	9
29	18	9
29	19	18
29	24	9
29	26	9
29	28	18
29	30	9
30	0	50
30	1	19
30	2	101
30	3	164
30	5	466
30	6	171
30	7	343
30	9	280
30	10	142
30	11	137
30	12	65
30	13	2
30	14	123
30	15	335
30	16	2
30	17	190
30	18	140
30	19	43
30	20	144
30	21	26
30	22	60
30	23	77
30	24	31
30	25	802
30	26	62
30	27	36
30	28	328
30	29	14
30	30	855
30	31	55
