70	3684
3	39	121
3	40	2
3	41	2
3	44	28
3	46	158
3	47	176
3	48	55
3	50	100
3	51	1046
3	52	26
3	53	2
3	54	60
3	55	166
3	56	2
3	57	81
3	58	150
3	59	2
3	60	5
3	62	50
3	63	13
3	65	123
3	68	23
3	69	142
4	0	2
4	2	19
4	4	798
4	5	348
4	6	163
4	7	43
4	8	89
4	9	144
4	10	101
4	11	84
4	12	334
4	14	4
4	15	4
4	16	2
4	17	228
4	18	2531
4	19	28
4	20	60
4	21	377
4	23	2209
4	24	9
4	25	105
4	26	620
4	27	2
4	28	40
4	29	12
4	30	38
4	31	428
4	32	45
4	33	2
4	34	204
4	35	4
4	36	19
4	37	98
4	38	510
4	39	2834
4	40	31
4	41	31
4	43	2
4	45	2
4	46	77
4	47	2493
4	48	72
4	50	89
4	51	62
4	52	45
4	53	4
4	54	531
4	55	572
4	56	14
4	57	132
4	58	214
4	60	28
4	61	2
4	62	312
4	63	9
4	65	955
4	66	12
4	68	360
4	69	281
5	2	4
5	4	1
5	5	93
5	6	11
5	8	5
5	9	8
5	10	12
5	11	8
5	12	67
5	14	1
5	15	1
5	17	11
5	18	14
5	19	2
5	20	4
5	21	4
5	23	55
5	25	21
5	26	17
5	28	5
5	29	2
5	30	8
5	31	20
5	32	7
5	34	57
5	37	12
5	38	47
5	39	91
5	41	5
5	46	11
5	47	324
5	48	5
5	50	15
5	51	1
5	52	1
5	54	30
5	55	37
5	56	1
5	57	5
5	58	14
5	62	12
5	63	2
5	65	51
5	68	34
5	69	2
6	0	4
6	2	57
6	3	6
6	4	45
6	5	419
6	6	3387
6	7	289
6	8	218
6	9	299
6	10	216
6	11	330
6	12	1179
6	13	4
6	14	16
6	15	20
6	17	3556
6	18	355
6	19	117
6	20	152
6	21	119
6	22	4
6	23	1425
6	24	6
6	25	119
6	26	390
6	27	8
6	28	66
6	29	2
6	30	326
6	31	648
6	32	99
6	33	8
6	34	206
6	35	6
6	36	299
6	37	1381
6	38	1646
6	39	2360
6	40	57
6	41	55
6	42	2
6	43	12
6	46	452
6	47	2263
6	48	268
6	50	123
6	51	105
6	52	898
6	53	8
6	54	375
6	55	1960
6	56	20
6	57	516
6	58	1063
6	59	12
6	60	24
6	62	411
6	63	18
6	64	2
6	65	1768
6	68	161
6	69	1125
7	0	15
7	1	4
7	2	46
7	3	224
7	4	37
7	5	460
7	6	651
7	7	10556
7	8	700
7	9	453
7	10	206
7	11	836
7	12	1154
7	14	42
7	15	88
7	17	1054
7	18	266
7	19	286
7	20	31
7	21	115
7	22	206
7	23	925
7	25	113
7	26	313
7	27	4
7	28	60
7	29	11
7	30	5018
7	31	587
7	32	104
7	33	6
7	34	211
7	35	4
7	36	233
7	37	613
7	38	1790
7	39	1514
7	40	37
7	41	62
7	42	2
7	43	2
7	44	2
7	45	2
7	46	2355
7	47	2124
7	48	398
7	50	320
7	51	1216
7	52	249
7	53	28
7	54	387
7	55	1176
7	56	53
7	57	338
7	58	938
7	59	13
7	60	17
7	61	4
7	62	335
7	63	60
7	65	1094
7	66	2
7	68	149
7	69	802
8	0	6
8	2	233
8	3	35
8	4	75
8	5	1330
8	6	392
8	7	589
8	8	10005
8	9	1935
8	10	514
8	11	651
8	12	2012
8	13	4
8	14	147
8	15	516
8	17	520
8	18	244
8	19	507
8	20	26
8	21	143
8	22	28
8	23	1222
8	24	8
8	25	489
8	26	576
8	27	13
8	28	152
8	29	15
8	30	419
8	31	1302
8	32	180
8	33	39
8	34	682
8	36	114
8	37	501
8	38	2902
8	39	1995
8	40	52
8	41	139
8	43	8
8	44	15
8	45	57
8	46	818
8	47	5924
8	48	2180
8	49	17
8	50	3154
8	51	7018
8	52	169
8	53	61
8	54	589
8	55	1677
8	56	92
8	57	253
8	58	889
8	59	17
8	60	41
8	61	2
8	62	1238
8	63	180
8	64	2
8	65	2767
8	66	17
8	68	637
8	69	686
9	0	4
9	2	242
9	4	46
9	5	978
9	6	346
9	7	133
9	8	599
9	9	2105
9	10	957
9	11	376
9	12	1794
9	13	2
9	14	48
9	15	65
9	17	350
9	18	282
9	19	176
9	20	23
9	21	191
9	22	6
9	23	1027
9	24	12
9	25	991
9	26	757
9	27	8
9	28	363
9	29	14
9	30	153
9	31	1635
9	32	433
9	33	38
9	34	529
9	36	46
9	37	582
9	38	2001
9	39	1892
9	40	40
9	41	170
9	43	6
9	46	340
9	47	4523
9	48	793
9	50	723
9	51	289
9	52	82
9	53	8
9	54	655
9	55	1565
9	56	38
9	57	110
9	58	976
9	59	2
9	60	29
9	62	1152
9	63	170
9	65	3179
9	66	2
9	68	531
9	69	265
10	0	2
10	2	72
10	4	34
10	5	565
10	6	145
10	7	38
10	8	214
10	9	432
10	10	823
10	11	107
10	12	712
10	14	16
10	15	14
10	17	143
10	18	135
10	19	76
10	20	18
10	21	115
10	23	539
10	24	4
10	25	304
10	26	444
10	27	10
10	28	94
10	29	4
10	30	36
10	31	866
10	32	155
10	33	10
10	34	359
10	35	4
10	36	22
10	37	234
10	38	704
10	39	969
10	40	30
10	41	50
10	46	149
10	47	2869
10	48	177
10	50	203
10	51	82
10	52	34
10	53	12
10	54	426
10	55	678
10	56	16
10	57	38
10	58	327
10	60	8
10	61	4
10	62	682
10	63	40
10	65	1284
10	66	6
10	68	373
10	69	141
11	2	124
11	3	5
11	4	65
11	5	1006
11	6	475
11	7	545
11	8	548
11	9	723
11	10	316
11	11	1545
11	12	1751
11	13	3
11	14	25
11	15	98
11	17	669
11	18	341
11	19	446
11	20	31
11	21	172
11	22	1
11	23	1119
11	24	5
11	25	232
11	26	554
11	27	5
11	28	124
11	29	3
11	30	706
11	31	777
11	32	120
11	33	34
11	34	508
11	35	9
11	36	110
11	37	614
11	38	3567
11	39	2350
11	40	50
11	41	98
11	43	3
11	45	3
11	46	1123
11	47	4307
11	48	610
11	49	1
11	50	475
11	51	415
11	52	226
11	53	19
11	54	537
11	55	1815
11	56	38
11	57	160
11	58	1037
11	59	3
11	60	15
11	61	1
11	62	740
11	63	64
11	65	2764
11	66	3
11	68	473
11	69	488
12	2	94
12	3	2
12	4	48
12	5	457
12	6	208
12	7	43
12	8	151
12	9	314
12	10	287
12	11	192
12	12	1403
12	14	13
12	15	13
12	17	319
12	18	292
12	19	67
12	20	35
12	21	81
12	23	571
12	25	254
12	26	341
12	27	5
12	28	100
12	29	2
12	30	105
12	31	447
12	32	37
12	33	5
12	34	352
12	35	2
12	36	43
12	37	354
12	38	1029
12	39	1002
12	40	40
12	41	21
12	46	227
12	47	2314
12	48	181
12	50	205
12	51	81
12	52	54
12	53	8
12	54	289
12	55	1108
12	57	67
12	58	531
12	59	2
12	60	10
12	62	230
12	63	18
12	65	1482
12	66	2
12	68	363
12	69	135
13	4	3
13	5	22
13	6	85
13	7	28
13	8	6
13	9	28
13	10	9
13	11	31
13	12	41
13	13	15
13	15	12
13	17	231
13	18	15
13	19	3
13	20	6
13	21	3
13	23	57
13	25	3
13	26	19
13	28	3
13	30	28
13	31	41
13	32	15
13	34	6
13	36	174
13	37	22
13	38	38
13	39	76
13	40	3
13	46	25
13	47	79
13	48	12
13	50	6
13	51	22
13	52	180
13	54	25
13	55	34
13	57	247
13	58	38
13	59	12
13	60	3
13	62	12
13	65	57
13	68	6
13	69	409
14	2	68
14	4	21
14	5	202
14	6	155
14	7	73
14	8	691
14	9	538
14	10	107
14	11	155
14	12	677
14	14	761
14	15	367
14	17	149
14	18	102
14	19	149
14	20	7
14	21	55
14	23	349
14	24	5
14	25	97
14	26	168
14	28	49
14	29	5
14	30	49
14	31	425
14	32	81
14	33	76
14	34	89
14	35	2
14	36	28
14	37	105
14	38	609
14	39	593
14	40	31
14	41	31
14	45	26
14	46	128
14	47	1303
14	48	530
14	49	7
14	50	1148
14	51	430
14	52	31
14	53	97
14	54	207
14	55	486
14	56	42
14	57	55
14	58	236
14	60	15
14	61	2
14	62	270
14	63	60
14	65	861
14	66	10
14	68	147
14	69	162
15	2	36
15	3	2
15	4	36
15	5	245
15	6	160
15	7	135
15	8	1051
15	9	577
15	10	128
15	11	126
15	12	570
15	14	112
15	15	1261
15	17	133
15	18	67
15	19	151
15	20	6
15	21	36
15	22	4
15	23	336
15	25	110
15	26	128
15	27	2
15	28	31
15	30	88
15	31	388
15	32	65
15	33	11
15	34	117
15	36	20
15	37	133
15	38	496
15	39	480
15	40	13
15	41	27
15	42	2
15	44	2
15	45	49
15	46	157
15	47	1223
15	48	440
15	49	27
15	50	1166
15	51	1141
15	52	54
15	53	24
15	54	139
15	55	372
15	56	60
15	57	49
15	58	212
15	60	2
15	62	264
15	63	47
15	65	661
15	68	121
15	69	126
16	1	3
16	3	63
16	5	3
16	6	3
16	7	109
16	8	21
16	9	7
16	10	3
16	11	7
16	12	31
16	17	17
16	18	14
16	19	7
16	21	14
16	22	67
16	23	14
16	26	3
16	30	45
16	31	17
16	32	3
16	34	10
16	37	14
16	38	14
16	39	31
16	46	24
16	47	24
16	48	10
16	50	7
16	51	127
16	54	7
16	55	42
16	57	10
16	58	10
16	59	14
16	65	14
16	69	10
17	0	2
17	2	51
17	3	6
17	4	65
17	5	614
17	6	3977
17	7	461
17	8	332
17	9	393
17	10	283
17	11	387
17	12	1461
17	13	4
17	14	24
17	15	30
17	17	8855
17	18	679
17	19	104
17	20	236
17	21	165
17	22	4
17	23	2404
17	24	4
17	25	210
17	26	475
17	27	14
17	28	63
17	29	4
17	30	606
17	31	804
17	32	112
17	33	10
17	34	336
17	35	8
17	36	710
17	37	1540
17	38	1795
17	39	3304
17	40	87
17	41	73
17	43	28
17	44	6
17	46	632
17	47	2971
17	48	310
17	50	151
17	51	179
17	52	2475
17	53	16
17	54	528
17	55	2510
17	56	59
17	57	1306
17	58	1346
17	59	10
17	60	55
17	62	573
17	63	18
17	65	2034
17	66	2
17	68	218
17	69	3181
18	2	86
18	4	789
18	5	796
18	6	471
18	7	137
18	8	208
18	9	233
18	10	212
18	11	286
18	12	986
18	13	2
18	14	20
18	15	32
18	17	1059
18	18	10788
18	19	91
18	20	157
18	21	460
18	22	4
18	23	7933
18	24	18
18	25	187
18	26	1101
18	27	6
18	28	57
18	29	16
18	30	125
18	31	808
18	32	73
18	33	27
18	34	343
18	35	4
18	36	91
18	37	338
18	38	1110
18	39	6276
18	40	98
18	41	61
18	43	20
18	46	265
18	47	4154
18	48	267
18	49	2
18	50	206
18	51	153
18	52	242
18	53	13
18	54	814
18	55	1373
18	56	48
18	57	359
18	58	574
18	60	279
18	61	4
18	62	560
18	63	29
18	65	1721
18	66	13
18	68	654
18	69	849
19	2	90
19	3	8
19	4	17
19	5	488
19	6	319
19	7	465
19	8	516
19	9	559
19	10	214
19	11	958
19	12	1247
19	14	19
19	15	51
19	17	368
19	18	154
19	19	958
19	20	4
19	21	79
19	22	2
19	23	617
19	24	4
19	25	177
19	26	272
19	27	2
19	28	36
19	29	8
19	30	623
19	31	559
19	32	77
19	33	12
19	34	257
19	35	6
19	36	66
19	37	340
19	38	1732
19	39	1265
19	40	30
19	41	55
19	46	1048
19	47	2245
19	48	536
19	50	407
19	51	379
19	52	105
19	53	15
19	54	304
19	55	909
19	56	17
19	57	111
19	58	598
19	59	12
19	60	27
19	61	2
19	62	411
19	63	53
19	65	1781
19	66	4
19	68	248
19	69	298
20	2	14
20	4	37
20	5	214
20	6	301
20	7	27
20	8	24
20	9	77
20	10	84
20	11	85
20	12	215
20	14	1
20	15	9
20	17	476
20	18	827
20	19	11
20	20	319
20	21	37
20	23	974
20	25	43
20	26	179
20	27	3
20	28	22
20	30	24
20	31	155
20	32	9
20	33	1
20	34	105
20	35	1
20	36	25
20	37	173
20	38	353
20	39	1347
20	40	47
20	41	17
20	43	11
20	45	1
20	46	71
20	47	1105
20	48	48
20	50	42
20	51	22
20	52	139
20	53	4
20	54	144
20	55	489
20	56	9
20	57	71
20	58	194
20	59	19
20	60	24
20	62	154
20	63	6
20	65	531
20	68	118
20	69	214
21	0	2
21	2	71
21	3	2
21	4	292
21	5	1080
21	6	372
21	7	86
21	8	275
21	9	475
21	10	491
21	11	201
21	12	975
21	14	18
21	15	33
21	17	359
21	18	998
21	19	88
21	20	29
21	21	1616
21	23	1902
21	24	46
21	25	283
21	26	1509
21	27	2
21	28	92
21	29	96
21	30	136
21	31	2268
21	32	220
21	33	33
21	34	565
21	35	29
21	36	37
21	37	271
21	38	1013
21	39	3765
21	40	90
21	41	115
21	42	2
21	43	4
21	46	254
21	47	6209
21	48	248
21	50	231
21	51	227
21	52	88
21	53	12
21	54	2133
21	55	1217
21	56	48
21	57	176
21	58	418
21	59	4
21	60	27
21	61	4
21	62	901
21	63	31
21	65	3083
21	66	21
21	68	979
21	69	332
22	2	3
22	3	39
22	4	3
22	5	16
22	6	55
22	7	367
22	8	35
22	9	9
22	10	6
22	11	35
22	12	42
22	14	6
22	15	9
22	17	94
22	18	13
22	19	9
22	20	3
22	21	6
22	22	445
22	23	26
22	24	3
22	25	6
22	26	26
22	28	6
22	30	247
22	31	39
22	32	3
22	34	3
22	36	13
22	37	45
22	38	61
22	39	52
22	40	3
22	41	3
22	46	78
22	47	81
22	48	26
22	49	3
22	50	3
22	51	78
22	52	22
22	54	16
22	55	65
22	57	13
22	58	81
22	59	6
22	60	3
22	62	13
22	63	3
22	65	42
22	68	3
22	69	45
23	2	24
23	4	194
23	5	451
23	6	274
23	7	44
23	8	118
23	9	126
23	10	128
23	11	152
23	12	465
23	14	4
23	15	8
23	17	788
23	18	2828
23	19	48
23	20	112
23	21	150
23	23	5080
23	24	8
23	25	74
23	26	507
23	27	4
23	28	38
23	29	2
23	30	74
23	31	353
23	32	16
23	33	8
23	34	244
23	35	4
23	36	60
23	37	196
23	38	682
23	39	3422
23	40	52
23	41	36
23	43	40
23	46	148
23	47	2679
23	48	106
23	50	106
23	51	76
23	52	194
23	53	14
23	54	377
23	55	822
23	56	22
23	57	120
23	58	315
23	60	74
23	61	2
23	62	321
23	63	20
23	65	728
23	68	345
23	69	351
24	3	3
24	4	27
24	5	98
24	6	74
24	7	37
24	8	84
24	9	98
24	10	71
24	11	10
24	12	247
24	15	30
24	17	142
24	18	284
24	19	10
24	20	10
24	21	135
24	22	3
24	23	325
24	24	369
24	25	3
24	26	105
24	28	3
24	29	37
24	30	23
24	31	332
24	32	27
24	34	54
24	35	10
24	36	6
24	37	57
24	38	132
24	39	477
24	40	10
24	41	20
24	46	47
24	47	674
24	48	23
24	50	40
24	51	77
24	52	37
24	53	6
24	54	186
24	55	264
24	56	37
24	57	16
24	58	88
24	60	20
24	62	77
24	63	10
24	65	332
24	66	142
24	68	77
24	69	101
25	2	250
25	4	63
25	5	1190
25	6	211
25	7	93
25	8	315
25	9	719
25	10	550
25	11	183
25	12	1078
25	14	24
25	15	28
25	17	275
25	18	252
25	19	81
25	20	26
25	21	173
25	23	888
25	24	8
25	25	1689
25	26	652
25	27	6
25	28	211
25	29	32
25	30	112
25	31	949
25	32	128
25	33	18
25	34	741
25	35	2
25	36	38
25	37	362
25	38	1110
25	39	1451
25	40	24
25	41	59
25	46	207
25	47	4734
25	48	326
25	50	381
25	51	128
25	52	59
25	53	4
25	54	468
25	55	1037
25	56	16
25	57	79
25	58	464
25	60	8
25	61	6
25	62	666
25	63	59
25	65	2036
25	66	2
25	68	821
25	69	181
26	0	2
26	2	47
26	4	39
26	5	835
26	6	179
26	7	82
26	8	139
26	9	182
26	10	232
26	11	149
26	12	521
26	13	2
26	14	7
26	15	17
26	17	159
26	18	518
26	19	37
26	20	22
26	21	164
26	22	2
26	23	1052
26	25	107
26	26	1803
26	28	62
26	29	9
26	30	72
26	31	603
26	32	49
26	33	4
26	34	469
26	35	2
26	36	37
26	37	114
26	38	581
26	39	2043
26	40	54
26	41	59
26	43	2
26	46	147
26	47	4800
26	48	164
26	50	159
26	51	99
26	52	94
26	53	17
26	54	1120
26	55	683
26	56	17
26	57	79
26	58	259
26	60	14
26	61	2
26	62	389
26	63	9
26	65	1427
26	66	14
26	68	983
26	69	224
27	3	21
27	5	42
27	6	168
27	7	42
27	8	126
27	9	21
27	10	21
27	12	21
27	14	21
27	15	21
27	17	105
27	18	63
27	21	42
27	23	126
27	25	42
27	26	21
27	31	21
27	33	21
27	36	42
27	37	42
27	38	126
27	39	105
27	46	42
27	47	84
27	48	63
27	50	42
27	51	105
27	52	63
27	54	21
27	55	84
27	57	399
27	58	84
27	62	21
27	65	63
27	69	441
28	2	2
28	4	2
28	5	7
28	6	2
28	8	2
28	9	4
28	10	2
28	11	2
28	12	19
28	17	4
28	18	4
28	19	4
28	23	7
28	25	11
28	26	2
28	28	4
28	30	2
28	31	16
28	32	4
28	34	2
28	37	11
28	38	2
28	39	4
28	41	2
28	46	2
28	47	35
28	50	2
28	51	2
28	54	2
28	55	14
28	58	2
28	62	2
28	65	11
28	68	4
28	69	2
29	0	2
29	2	22
29	3	2
29	4	25
29	5	135
29	6	98
29	7	29
29	8	41
29	9	96
29	10	52
29	11	18
29	12	251
29	14	6
29	15	11
29	17	93
29	18	157
29	19	6
29	20	9
29	21	242
29	23	297
29	24	16
29	25	45
29	26	135
29	28	22
29	29	332
29	30	27
29	31	416
29	32	34
29	33	4
29	34	70
29	35	64
29	36	9
29	37	48
29	38	132
29	39	503
29	40	9
29	41	4
29	46	87
29	47	883
29	48	48
29	50	36
29	51	43
29	52	16
29	53	22
29	54	304
29	55	231
29	56	20
29	57	16
29	58	87
29	60	11
29	62	121
29	63	13
29	65	435
29	66	57
29	68	119
29	69	70
30	2	12
30	3	36
30	4	6
30	5	119
30	6	353
30	7	2609
30	8	208
30	9	140
30	10	55
30	11	199
30	12	421
30	14	25
30	15	27
30	17	476
30	18	80
30	19	91
30	21	40
30	22	104
30	23	316
30	25	27
30	26	112
30	27	2
30	28	17
30	29	6
30	30	1771
30	31	176
30	32	48
30	33	6
30	34	53
30	36	93
30	37	225
30	38	497
30	39	470
30	40	4
30	41	21
30	43	2
30	44	2
30	46	763
30	47	678
30	48	110
30	50	80
30	51	282
30	52	133
30	53	2
30	54	108
30	55	378
30	56	4
30	57	216
30	58	299
30	59	14
30	60	8
30	62	104
30	63	10
30	65	370
30	66	4
30	68	59
30	69	425
31	2	101
31	3	9
31	4	138
31	5	1240
31	6	303
31	7	106
31	8	339
31	9	704
31	10	613
31	11	296
31	12	1052
31	14	27
31	15	65
31	17	362
31	18	652
31	19	122
31	20	31
31	21	527
31	23	1410
31	24	27
31	25	380
31	26	1367
31	27	6
31	28	108
31	29	40
31	30	110
31	31	3085
31	32	230
31	33	27
31	34	785
31	35	29
31	36	54
31	37	375
31	38	1179
31	39	2755
31	40	99
31	41	81
31	43	2
31	46	249
31	47	6513
31	48	330
31	50	380
31	51	187
31	52	95
31	53	18
31	54	1584
31	55	1421
31	56	31
31	57	160
31	58	479
31	59	4
31	60	33
31	61	6
31	62	871
31	63	61
31	65	2732
31	66	18
31	68	1122
31	69	296
32	2	75
32	4	31
32	5	374
32	6	149
32	7	56
32	8	225
32	9	578
32	10	526
32	11	132
32	12	612
32	14	22
32	15	24
32	17	173
32	18	159
32	19	120
32	20	17
32	21	112
32	23	357
32	24	2
32	25	235
32	26	330
32	27	9
32	28	83
32	30	71
32	31	840
32	32	470
32	33	36
32	34	171
32	35	4
32	36	14
32	37	225
32	38	742
32	39	830
32	40	22
32	41	95
32	46	132
32	47	1800
32	48	247
32	50	227
32	51	110
32	52	36
32	53	4
32	54	345
32	55	639
32	56	53
32	57	68
32	58	404
32	60	7
32	62	580
32	63	73
32	65	1847
32	68	225
32	69	112
33	2	26
33	4	23
33	5	149
33	6	76
33	7	31
33	8	162
33	9	343
33	10	133
33	11	104
33	12	377
33	14	47
33	15	34
33	17	83
33	18	91
33	19	39
33	20	13
33	21	20
33	23	191
33	24	7
33	25	34
33	26	115
33	28	55
33	29	18
33	30	41
33	31	293
33	32	76
33	33	359
33	34	86
33	35	5
33	36	13
33	37	60
33	38	366
33	39	351
33	40	7
33	41	18
33	46	47
33	47	872
33	48	149
33	50	256
33	51	60
33	52	36
33	53	128
33	54	162
33	55	283
33	56	49
33	57	44
33	58	117
33	60	7
33	61	2
33	62	256
33	63	138
33	65	752
33	66	13
33	68	65
33	69	76
34	0	1
34	2	4
34	4	1
34	5	151
34	6	9
34	7	4
34	8	12
34	9	30
34	10	53
34	11	9
34	12	170
34	14	3
34	15	1
34	17	12
34	18	15
34	19	12
34	20	1
34	21	6
34	23	118
34	25	34
34	26	39
34	28	4
34	30	11
34	31	41
34	32	3
34	34	88
34	37	28
34	38	79
34	39	129
34	40	4
34	41	3
34	46	14
34	47	574
34	48	17
34	50	18
34	51	11
34	52	3
34	53	3
34	54	31
34	55	61
34	57	7
34	58	33
34	61	1
34	62	30
34	63	3
34	65	128
34	68	91
34	69	14
35	2	17
35	4	14
35	5	81
35	6	29
35	7	17
35	8	44
35	9	69
35	10	39
35	11	9
35	12	160
35	14	2
35	15	4
35	17	71
35	18	94
35	19	9
35	20	4
35	21	121
35	23	168
35	24	9
35	25	37
35	26	101
35	28	9
35	29	96
35	30	12
35	31	272
35	32	22
35	33	2
35	34	37
35	35	59
35	36	7
35	37	22
35	38	116
35	39	274
35	40	19
35	41	14
35	46	42
35	47	566
35	48	37
35	50	47
35	51	64
35	52	17
35	53	17
35	54	235
35	55	145
35	56	22
35	57	12
35	58	51
35	60	7
35	62	59
35	63	9
35	65	247
35	66	29
35	68	69
35	69	56
36	2	15
36	4	15
36	5	117
36	6	611
36	7	121
36	8	91
36	9	112
36	10	65
36	11	69
36	12	262
36	13	26
36	14	2
36	15	8
36	17	1476
36	18	236
36	19	21
36	20	26
36	21	21
36	22	4
36	23	591
36	25	56
36	26	110
36	27	32
36	28	32
36	29	2
36	30	166
36	31	153
36	32	41
36	33	4
36	34	82
36	36	1092
36	37	271
36	38	353
36	39	758
36	40	19
36	41	41
36	42	2
36	46	127
36	47	765
36	48	117
36	50	52
36	51	41
36	52	1678
36	53	4
36	54	140
36	55	431
36	56	2
36	57	1740
36	58	236
36	59	32
36	60	23
36	62	112
36	63	4
36	65	364
36	66	2
36	68	49
36	69	2740
37	0	1
37	2	188
37	3	7
37	4	164
37	5	1622
37	6	2716
37	7	498
37	8	732
37	9	1151
37	10	911
37	11	796
37	12	3216
37	14	53
37	15	81
37	17	3313
37	18	1368
37	19	299
37	20	289
37	21	389
37	22	1
37	23	4054
37	24	9
37	25	468
37	26	1618
37	27	11
37	28	198
37	29	13
37	30	681
37	31	2237
37	32	276
37	33	37
37	34	885
37	35	27
37	36	276
37	37	3832
37	38	5335
37	39	6840
37	40	148
37	41	277
37	43	3
37	45	3
37	46	1104
37	47	7589
37	48	750
37	49	1
37	50	1278
37	51	442
37	52	510
37	53	37
37	54	1040
37	55	6725
37	56	113
37	57	357
37	58	3284
37	59	9
37	60	97
37	61	1
37	62	1457
37	63	71
37	65	6463
37	66	7
37	68	843
37	69	1169
38	2	60
38	3	1
38	4	29
38	5	866
38	6	406
38	7	234
38	8	461
38	9	606
38	10	273
38	11	653
38	12	1685
38	13	1
38	14	15
38	15	67
38	17	389
38	18	273
38	19	213
38	20	42
38	21	114
38	22	5
38	23	920
38	24	7
38	25	296
38	26	523
38	27	1
38	28	81
38	29	1
38	30	337
38	31	746
38	32	110
38	33	29
38	34	496
38	35	1
38	36	34
38	37	465
38	38	3804
38	39	1864
38	40	48
38	41	89
38	46	515
38	47	3856
38	48	360
38	49	1
38	50	401
38	51	273
38	52	114
38	53	9
38	54	416
38	55	1449
38	56	46
38	57	135
38	58	982
38	59	5
38	60	11
38	61	1
38	62	604
38	63	38
38	65	2577
38	66	1
38	68	573
38	69	331
39	2	108
39	4	287
39	5	1272
39	6	646
39	7	117
39	8	247
39	9	466
39	10	391
39	11	391
39	12	1177
39	13	2
39	14	11
39	15	15
39	17	1268
39	18	3124
39	19	84
39	20	356
39	21	320
39	23	5362
39	24	17
39	25	274
39	26	1535
39	27	8
39	28	104
39	29	6
39	30	106
39	31	1046
39	32	79
39	33	6
39	34	659
39	35	4
39	36	99
39	37	528
39	38	1496
39	39	9321
39	40	230
39	41	97
39	43	4
39	46	281
39	47	7064
39	48	232
39	50	285
39	51	190
39	52	243
39	53	6
39	54	987
39	55	2148
39	56	44
39	57	283
39	58	860
39	59	17
39	60	46
39	61	6
39	62	774
39	63	57
39	65	2553
39	66	2
39	68	916
39	69	750
40	2	2
40	4	29
40	5	186
40	6	47
40	7	11
40	8	29
40	9	71
40	10	47
40	11	40
40	12	188
40	13	2
40	14	6
40	17	60
40	18	202
40	19	6
40	20	13
40	21	26
40	23	395
40	25	44
40	26	249
40	28	6
40	30	31
40	31	134
40	32	11
40	33	4
40	34	89
40	36	8
40	37	31
40	38	172
40	39	821
40	40	44
40	41	22
40	43	2
40	46	40
40	47	1136
40	48	24
40	50	22
40	51	11
40	52	26
40	54	159
40	55	276
40	57	20
40	58	105
40	60	2
40	62	83
40	63	2
40	65	635
40	68	152
40	69	42
42	2	2
42	5	13
42	6	55
42	7	61
42	8	11
42	9	11
42	11	4
42	12	13
42	13	2
42	14	2
42	15	4
42	17	142
42	18	6
42	19	2
42	20	2
42	21	2
42	23	22
42	25	6
42	26	9
42	27	2
42	30	66
42	31	27
42	32	2
42	34	4
42	36	34
42	37	16
42	38	34
42	39	41
42	41	2
42	42	2
42	46	20
42	47	55
42	51	9
42	52	98
42	54	18
42	55	29
42	57	137
42	58	32
42	59	6
42	62	9
42	63	2
42	65	27
42	68	2
42	69	201
43	2	3
43	4	9
43	5	26
43	6	52
43	7	11
43	8	9
43	9	15
43	10	7
43	11	13
43	12	43
