72	3972
17	54	18
17	55	276
17	56	155
17	57	2
17	61	241
17	64	178
17	65	494
17	66	278
17	67	758
17	68	6
17	69	635
17	70	139
17	71	1455
18	0	140
18	1	264
18	2	2
18	3	4
18	4	140
18	5	31
18	6	71
18	7	95
18	8	6
18	9	13
18	10	73
18	12	151
18	13	84
18	14	75
18	15	20
18	16	51
18	17	109
18	18	1044
18	19	6
18	20	26
18	21	293
18	22	37
18	23	4
18	24	37
18	25	8
18	26	33
18	27	53
18	28	46
18	29	122
18	30	327
18	32	367
18	35	53
18	36	93
18	37	209
18	38	17
18	39	2
18	40	33
18	41	1166
18	42	82
18	43	13
18	45	13
18	46	661
18	47	100
18	48	26
18	49	24
18	50	169
18	51	358
18	52	84
18	53	126
18	54	2
18	55	102
18	56	20
18	59	2
18	61	82
18	62	2
18	64	73
18	65	55
18	66	55
18	67	180
18	68	4
18	69	111
18	70	26
18	71	411
19	0	57
19	1	66
19	2	6
19	5	25
19	6	177
19	7	343
19	8	9
19	9	16
19	10	66
19	12	64
19	13	41
19	14	62
19	16	50
19	17	73
19	18	4
19	19	348
19	21	401
19	22	46
19	24	32
19	25	9
19	26	313
19	28	76
19	29	198
19	30	385
19	31	9
19	32	1413
19	35	36
19	36	138
19	37	2
19	38	4
19	39	6
19	40	348
19	41	57
19	42	133
19	43	9
19	44	4
19	45	11
19	46	122
19	47	9
19	48	654
19	49	4
19	50	36
19	51	163
19	52	96
19	53	32
19	54	9
19	55	177
19	56	80
19	60	2
19	61	73
19	64	92
19	65	184
19	66	96
19	67	366
19	68	2
19	69	389
19	70	57
19	71	281
20	0	53
20	1	59
20	4	112
20	5	17
20	6	41
20	7	29
20	8	11
20	9	5
20	10	17
20	12	11
20	13	5
20	14	47
20	15	71
20	16	17
20	17	53
20	18	76
20	19	5
20	20	183
20	21	94
20	22	17
20	24	5
20	25	5
20	26	35
20	27	5
20	28	41
20	29	41
20	30	76
20	32	159
20	35	35
20	36	11
20	37	76
20	38	5
20	39	11
20	41	254
20	42	41
20	45	17
20	46	236
20	47	11
20	50	47
20	51	112
20	52	35
20	53	35
20	55	71
20	56	5
20	61	11
20	64	23
20	65	11
20	66	53
20	67	82
20	68	5
20	69	35
20	70	35
20	71	159
21	0	712
21	1	360
21	2	6
21	3	10
21	4	8
21	5	150
21	6	971
21	7	1013
21	8	76
21	9	42
21	10	447
21	12	572
21	13	207
21	14	349
21	15	2
21	16	421
21	17	1392
21	18	31
21	19	67
21	20	8
21	21	4159
21	22	190
21	23	6
21	24	239
21	25	99
21	26	243
21	27	12
21	28	262
21	29	1448
21	30	1441
21	31	2
21	32	4261
21	35	301
21	36	625
21	37	61
21	38	10
21	39	16
21	40	186
21	41	470
21	42	735
21	43	40
21	44	10
21	45	44
21	46	975
21	47	65
21	48	271
21	49	12
21	50	502
21	51	1219
21	52	496
21	53	309
21	54	63
21	55	443
21	56	248
21	57	4
21	60	4
21	61	612
21	62	6
21	63	2
21	64	205
21	65	788
21	66	385
21	67	1418
21	68	4
21	69	1373
21	70	245
21	71	1997
22	0	237
22	1	119
22	2	4
22	3	9
22	5	110
22	6	196
22	7	685
22	8	477
22	9	162
22	10	194
22	12	280
22	13	42
22	14	217
22	16	237
22	17	174
22	18	2
22	19	22
22	20	6
22	21	644
22	22	3635
22	23	40
22	24	92
22	25	33
22	26	330
22	27	6
22	28	291
22	29	230
22	30	940
22	31	4
22	32	1544
22	35	106
22	36	723
22	37	13
22	39	88
22	40	72
22	41	140
22	42	296
22	43	169
22	45	165
22	46	246
22	47	29
22	48	72
22	49	6
22	50	158
22	51	316
22	52	228
22	53	88
22	54	6
22	55	232
22	56	232
22	60	11
22	61	135
22	64	518
22	65	450
22	66	434
22	67	1651
22	68	4
22	69	730
22	70	990
22	71	1072
23	0	21
23	1	10
23	2	24
23	5	13
23	6	26
23	7	110
23	8	301
23	9	185
23	10	75
23	11	2
23	12	26
23	13	10
23	14	53
23	16	24
23	17	40
23	18	2
23	19	5
23	21	102
23	22	113
23	23	530
23	24	18
23	26	444
23	27	2
23	28	29
23	29	67
23	30	110
23	31	8
23	32	226
23	35	37
23	36	72
23	39	83
23	40	13
23	41	18
23	42	61
23	43	258
23	45	565
23	46	45
23	47	8
23	48	16
23	50	32
23	51	72
23	52	37
23	53	18
23	54	2
23	55	37
23	56	35
23	59	8
23	60	59
23	61	35
23	64	199
23	65	61
23	66	45
23	67	306
23	68	210
23	69	126
23	70	584
23	71	148
24	0	779
24	1	243
24	2	3
24	3	3
24	5	250
24	6	285
24	7	525
24	8	187
24	9	10
24	10	361
24	12	347
24	13	48
24	14	403
24	15	3
24	16	469
24	17	678
24	18	13
24	19	27
24	20	10
24	21	2309
24	22	135
24	24	716
24	25	229
24	26	149
24	28	295
24	29	469
24	30	1561
24	32	1847
24	35	507
24	36	497
24	37	31
24	39	3
24	40	80
24	41	306
24	42	699
24	43	41
24	45	17
24	46	413
24	47	48
24	48	86
24	49	3
24	50	309
24	51	758
24	52	688
24	53	274
24	54	10
24	55	222
24	56	153
24	59	3
24	61	775
24	64	191
24	65	354
24	66	448
24	67	671
24	69	626
24	70	205
24	71	1808
25	0	639
25	1	150
25	2	3
25	3	6
25	5	58
25	6	202
25	7	267
25	8	55
25	9	9
25	10	140
25	12	192
25	13	48
25	14	130
25	16	143
25	17	509
25	18	6
25	20	3
25	21	988
25	22	45
25	24	254
25	25	375
25	26	68
25	27	3
25	28	110
25	29	293
25	30	561
25	32	740
25	35	185
25	36	280
25	37	29
25	40	22
25	41	185
25	42	270
25	43	19
25	45	9
25	46	215
25	47	22
25	48	68
25	49	6
25	50	179
25	51	495
25	52	234
25	53	143
25	55	94
25	56	61
25	61	189
25	64	55
25	65	150
25	66	156
25	67	365
25	68	3
25	69	306
25	70	97
25	71	776
26	0	363
26	1	169
26	2	863
26	3	10
26	4	2
26	5	126
26	6	588
26	7	1803
26	8	565
26	9	760
26	10	298
26	11	85
26	12	343
26	13	93
26	14	257
26	16	300
26	17	467
26	18	2
26	19	308
26	20	12
26	21	1646
26	22	388
26	23	70
26	24	164
26	25	35
26	26	16243
26	28	303
26	29	669
26	30	1073
26	31	517
26	32	4364
26	35	219
26	36	818
26	37	32
26	38	10
26	39	128
26	40	681
26	41	176
26	42	487
26	43	255
26	45	388
26	46	371
26	47	12
26	48	522
26	50	181
26	51	618
26	52	371
26	53	95
26	54	30
26	55	628
26	56	330
26	59	85
26	60	161
26	61	320
26	62	2
26	63	5
26	64	1598
26	65	1641
26	66	479
26	67	2429
26	68	101
26	69	1538
26	70	1957
26	71	1076
27	0	28
27	1	91
27	2	4
27	3	4
27	4	9
27	5	9
27	6	45
27	7	43
27	8	2
27	9	4
27	10	31
27	12	28
27	13	45
27	14	24
27	16	19
27	17	48
27	18	33
27	20	2
27	21	125
27	22	16
27	24	19
27	25	12
27	26	16
27	27	77
27	28	21
27	29	60
27	30	161
27	32	171
27	35	41
27	36	28
27	37	21
27	38	21
27	39	2
27	40	12
27	41	504
27	42	57
27	43	2
27	45	9
27	46	369
27	47	2
27	48	7
27	49	14
27	50	74
27	51	137
27	52	26
27	53	60
27	55	38
27	56	14
27	61	24
27	64	31
27	65	12
27	66	21
27	67	74
27	69	65
27	70	16
27	71	183
28	0	590
28	1	288
28	2	6
28	3	3
28	4	10
28	5	251
28	6	264
28	7	570
28	8	210
28	9	40
28	10	875
28	11	3
28	12	458
28	13	78
28	14	990
28	15	6
28	16	553
28	17	339
28	18	20
28	19	16
28	20	10
28	21	1462
28	22	179
28	23	6
28	24	257
28	25	84
28	26	196
28	28	1384
28	29	434
28	30	1859
28	31	3
28	32	1472
28	33	3
28	35	437
28	36	845
28	37	23
28	39	20
28	40	71
28	41	268
28	42	814
28	43	50
28	45	20
28	46	410
28	47	101
28	48	74
28	49	3
28	50	315
28	51	675
28	52	576
28	53	257
28	54	16
28	55	349
28	56	247
28	61	397
28	64	281
28	65	424
28	66	519
28	67	834
28	68	6
28	69	688
28	70	244
28	71	2548
29	0	455
29	1	278
29	2	2
29	3	9
29	4	6
29	5	88
29	6	1582
29	7	761
29	8	56
29	9	18
29	10	215
29	11	2
29	12	414
29	13	328
29	14	217
29	15	2
29	16	208
29	17	1083
29	18	11
29	19	54
29	20	4
29	21	2155
29	22	140
29	23	2
29	24	129
29	25	77
29	26	197
29	27	2
29	28	181
29	29	2579
29	30	1008
29	31	6
29	32	2765
29	35	194
29	36	428
29	37	40
29	38	11
29	39	11
29	40	176
29	41	358
29	42	410
29	43	33
29	44	9
29	45	18
29	46	781
29	47	29
29	48	367
29	49	6
29	50	392
29	51	979
29	52	308
29	53	197
29	54	47
29	55	324
29	56	154
29	57	2
29	59	2
29	60	4
29	61	233
29	64	185
29	65	494
29	66	262
29	67	893
29	68	4
29	69	840
29	70	188
29	71	1301
30	0	28
30	1	16
30	5	4
30	6	7
30	7	37
30	8	7
30	10	32
30	12	28
30	14	30
30	16	23
30	17	39
30	21	65
30	22	4
30	24	14
30	25	9
30	26	11
30	28	18
30	29	44
30	30	213
30	32	100
30	35	42
30	36	23
30	37	2
30	40	9
30	41	16
30	42	72
30	43	9
30	46	49
30	48	4
30	50	51
30	51	35
30	52	51
30	53	7
30	55	21
30	56	14
30	61	63
30	64	7
30	65	32
30	66	30
30	67	44
30	69	44
30	70	7
30	71	237
31	0	46
31	1	12
31	2	80
31	5	6
31	6	49
31	7	154
31	8	67
31	9	77
31	10	43
31	11	18
31	12	18
31	13	3
31	14	15
31	16	43
31	17	71
31	18	6
31	19	52
31	21	185
31	22	37
31	23	9
31	24	12
31	25	6
31	26	1436
31	28	46
31	29	61
31	30	83
31	31	494
31	32	389
31	35	3
31	36	83
31	38	3
31	39	21
31	40	64
31	41	24
31	42	77
31	43	12
31	45	33
31	46	27
31	48	64
31	50	6
31	51	58
31	52	40
31	53	9
31	54	3
31	55	52
31	56	18
31	59	18
31	60	9
31	61	37
31	63	9
31	64	101
31	65	114
31	66	58
31	67	228
31	68	18
31	69	129
31	70	126
31	71	55
32	0	459
32	1	302
32	2	26
32	3	4
32	4	2
32	5	302
32	6	1134
32	7	2271
32	8	173
32	9	142
32	10	655
32	12	712
32	13	152
32	14	662
32	16	600
32	17	683
32	18	16
32	19	255
32	20	14
32	21	2735
32	22	450
32	23	16
32	24	181
32	25	107
32	26	917
32	28	652
32	29	1398
32	30	2914
32	31	14
32	32	12409
32	35	328
32	36	886
32	37	28
32	38	7
32	39	45
32	40	862
32	41	381
32	42	1627
32	43	85
32	44	2
32	45	66
32	46	815
32	47	59
32	48	1008
32	49	2
32	50	533
32	51	1122
32	52	679
32	53	264
32	54	42
32	55	1754
32	56	612
32	60	14
32	61	667
32	64	714
32	65	1546
32	66	710
32	67	1968
32	68	4
32	69	2843
32	70	524
32	71	2969
33	0	9
33	1	19
33	2	3
33	4	26
33	6	3
33	10	3
33	12	3
33	14	3
33	16	3
33	17	6
33	18	9
33	20	3
33	21	16
33	24	3
33	29	3
33	30	16
33	31	3
33	32	16
33	33	6
33	35	9
33	36	3
33	37	26
33	41	23
33	42	3
33	43	3
33	46	23
33	47	16
33	49	3
33	50	6
33	51	13
33	53	9
33	55	3
33	56	13
33	64	3
33	65	3
33	66	9
33	67	6
33	71	3
34	1	6
34	6	2
34	18	8
34	20	2
34	21	6
34	29	2
34	30	10
34	32	2
34	36	2
34	37	2
34	41	12
34	46	6
34	47	8
34	50	4
34	51	6
34	71	6
35	0	259
35	1	96
35	4	6
35	5	115
35	6	59
35	7	175
35	8	40
35	9	12
35	10	153
35	12	246
35	13	37
35	14	134
35	16	140
35	17	228
35	18	6
35	19	15
35	20	3
35	21	597
35	22	28
35	24	146
35	25	56
35	26	50
35	28	131
35	29	134
35	30	806
35	31	3
35	32	431
35	33	3
35	35	343
35	36	240
35	37	6
35	40	15
35	41	109
35	42	284
35	43	9
35	45	6
35	46	178
35	47	6
35	48	6
35	50	209
35	51	303
35	52	259
35	53	90
35	55	140
35	56	68
35	61	175
35	64	56
35	65	131
35	66	190
35	67	281
35	69	240
35	70	68
35	71	1147
36	0	551
36	1	267
36	2	6
36	4	3
36	5	137
36	6	200
36	7	624
36	8	190
36	9	30
36	10	564
36	11	3
36	12	441
36	13	53
36	14	487
36	16	898
36	17	347
36	18	13
36	19	13
36	20	13
36	21	1313
36	22	243
36	24	243
36	25	86
36	26	180
36	28	594
36	29	404
36	30	1293
36	32	1637
36	33	3
36	35	434
36	36	1730
36	37	26
36	38	3
36	39	3
36	40	130
36	41	250
36	42	715
36	43	53
36	45	33
36	46	431
36	47	43
36	48	70
36	49	6
36	50	280
36	51	658
36	52	447
36	53	260
36	54	3
36	55	274
36	56	310
36	59	3
36	61	437
36	64	307
36	65	344
36	66	832
36	67	1630
36	68	10
36	69	882
36	70	274
36	71	1811
37	0	124
37	1	464
37	2	7
37	3	2
37	4	121
37	5	29
37	6	92
37	7	158
37	8	50
37	9	7
37	10	116
37	12	110
37	13	108
37	14	103
37	15	13
37	16	103
37	17	150
37	18	198
37	19	10
37	20	39
37	21	332
37	22	42
37	23	2
37	24	47
37	25	5
37	26	39
37	27	21
37	28	134
37	29	198
37	30	462
37	31	2
37	32	512
37	33	23
37	35	76
37	36	153
37	37	1349
37	38	5
37	39	2
37	40	18
37	41	839
37	42	113
37	43	7
37	45	10
37	46	641
37	47	486
37	48	18
37	49	95
37	50	171
37	51	314
37	52	100
37	53	179
37	55	113
37	56	26
37	57	2
37	60	2
37	61	52
37	64	76
37	65	73
37	66	68
37	67	243
37	68	2
37	69	224
37	70	47
37	71	499
38	0	45
38	1	56
38	2	2
38	3	15
38	4	2
38	5	15
38	6	28
38	7	22
38	8	5
38	9	5
38	10	22
38	12	22
38	13	48
38	14	10
38	15	5
38	16	15
38	17	45
38	18	5
38	19	10
38	20	10
38	21	71
38	22	5
38	24	7
38	25	5
38	26	22
38	27	25
38	28	25
38	29	53
38	30	114
38	32	124
38	35	22
38	36	17
38	37	28
38	38	63
38	41	216
38	42	28
38	45	5
38	46	308
38	47	7
38	48	2
38	50	51
38	51	117
38	52	12
38	53	35
38	55	35
38	56	17
38	59	2
38	61	15
38	62	12
38	64	17
38	65	33
38	66	17
38	67	84
38	69	43
38	70	12
38	71	155
39	6	2
39	7	2
39	8	11
39	17	5
39	21	2
39	22	2
39	24	2
39	26	2
39	28	2
39	30	2
39	32	5
39	42	2
39	43	11
39	46	5
39	48	2
39	64	8
39	67	2
39	69	2
39	70	17
39	71	2
40	0	188
40	1	113
40	2	4
40	3	2
40	4	4
40	5	115
40	6	312
40	7	999
40	8	52
40	9	54
40	10	178
40	12	199
40	13	33
40	14	174
40	16	158
40	17	185
40	18	4
40	19	246
40	20	13
40	21	881
40	22	183
40	24	81
40	25	36
40	26	570
40	28	276
40	29	437
40	30	978
40	31	18
40	32	4116
40	35	99
40	36	328
40	37	11
40	39	6
40	40	960
40	41	108
40	42	455
40	43	24
40	45	29
40	46	260
40	47	13
40	48	475
40	49	4
40	50	133
40	51	367
40	52	228
40	53	83
40	54	18
40	55	453
40	56	212
40	60	6
40	61	222
40	64	317
40	65	781
40	66	269
40	67	804
40	68	4
40	69	1003
40	70	178
40	71	1042
41	0	581
41	1	1968
41	2	13
41	3	22
41	4	123
41	5	132
41	6	409
41	7	744
41	8	92
41	9	37
41	10	442
41	12	711
41	13	369
41	14	383
41	15	8
41	16	325
41	17	620
41	18	431
41	19	30
41	20	123
41	21	1622
41	22	191
41	23	4
41	24	171
41	25	99
41	26	211
41	27	167
41	28	479
41	29	764
41	30	2406
41	31	2
41	32	2382
