166	16968
6	18	14
6	19	4
6	21	2
6	23	38
6	24	6
6	25	106
6	27	53
6	28	254
6	29	12
6	30	14
6	31	144
6	32	6
6	33	375
6	34	205
6	35	2
6	36	8
6	37	152
6	40	152
6	41	44
6	42	118
6	43	97
6	44	116
6	45	2
6	46	2
6	47	2
6	48	2
6	50	4
6	52	390
6	53	12
6	55	175
6	56	38
6	57	23
6	58	55
6	59	10
6	61	417
6	63	40
6	65	110
6	66	44
6	67	8
6	69	27
6	72	21
6	73	6
6	74	21
6	76	82
6	78	6
6	79	48
6	80	368
6	81	6
6	82	413
6	83	4
6	86	40
6	88	80
6	90	36
6	91	21
6	92	4
6	93	8
6	94	33
6	95	4
6	96	53
6	97	237
6	98	14
6	99	78
6	103	93
6	104	2
6	105	8
6	106	31
6	107	31
6	108	120
6	109	69
6	112	14
6	113	2
6	114	46
6	115	95
6	119	2
6	120	127
6	121	6
6	122	19
6	123	16
6	124	301
6	126	19
6	131	33
6	132	91
6	134	1070
6	135	21
6	136	6
6	137	8
6	138	360
6	139	4
6	141	57
6	142	341
6	143	273
6	144	29
6	146	40
6	147	129
6	148	10
6	149	67
6	150	44
6	153	12
6	154	869
6	155	6
6	158	2
6	159	67
6	162	218
6	163	4
6	164	82
6	165	108
7	6	2
7	10	6
7	11	6
7	12	1
7	15	3
7	17	2
7	18	3
7	23	3
7	25	2
7	27	1
7	29	1
7	30	2
7	31	20
7	33	3
7	34	1
7	37	18
7	38	1
7	40	6
7	42	1
7	43	6
7	50	1
7	52	4
7	53	1
7	55	2
7	56	2
7	59	4
7	61	1
7	67	1
7	69	1
7	71	1
7	72	3
7	76	1
7	79	11
7	80	6
7	81	1
7	82	1
7	86	2
7	88	2
7	91	3
7	93	1
7	94	3
7	96	6
7	97	2
7	103	1
7	105	3
7	106	6
7	112	1
7	115	24
7	120	16
7	124	4
7	130	1
7	131	2
7	132	7
7	134	4
7	135	4
7	138	6
7	141	2
7	142	2
7	143	32
7	146	17
7	148	2
7	149	1
7	150	2
7	154	4
7	159	8
7	162	11
7	164	3
8	3	37
8	5	15
8	6	5
8	7	13
8	8	50
8	10	39
8	11	39
8	12	18
8	15	37
8	16	55
8	17	26
8	18	5
8	19	10
8	21	10
8	22	2
8	23	178
8	24	58
8	25	23
8	27	98
8	28	2
8	29	5
8	30	37
8	31	66
8	32	23
8	33	23
8	34	23
8	36	37
8	37	218
8	38	2
8	40	223
8	41	2
8	42	26
8	43	127
8	44	2
8	48	2
8	49	2
8	52	61
8	53	15
8	55	15
8	56	10
8	57	87
8	59	114
8	61	18
8	63	39
8	66	18
8	67	7
8	69	63
8	70	10
8	71	82
8	72	197
8	73	13
8	76	15
8	78	2
8	79	69
8	80	47
8	81	13
8	82	21
8	83	5
8	86	303
8	90	5
8	91	39
8	92	2
8	93	50
8	94	29
8	95	13
8	96	58
8	97	61
8	98	29
8	99	5
8	104	10
8	105	71
8	106	23
8	107	2
8	108	50
8	112	55
8	114	93
8	115	106
8	119	2
8	120	157
8	121	2
8	122	2
8	123	2
8	124	42
8	126	2
8	128	2
8	129	66
8	130	7
8	131	15
8	132	117
8	134	18
8	135	106
8	136	162
8	137	31
8	138	53
8	139	10
8	141	127
8	142	53
8	143	189
8	144	53
8	146	47
8	147	10
8	148	47
8	149	15
8	150	87
8	151	10
8	153	2
8	154	42
8	155	77
8	156	26
8	157	2
8	158	50
8	159	95
8	162	18
8	163	10
8	164	21
8	165	5
9	9	630
9	11	30
9	20	7
9	33	136
9	34	22
9	35	30
9	41	7
9	42	15
9	48	7
9	49	22
9	51	113
9	52	68
9	65	7
9	68	296
9	74	7
9	76	7
9	80	15
9	82	15
9	87	7
9	88	7
9	90	7
9	103	15
9	104	7
9	107	68
9	108	7
9	109	15
9	115	7
9	118	15
9	122	7
9	124	182
9	126	121
9	142	91
9	149	22
9	153	30
9	154	22
9	162	7
9	164	7
9	165	7
10	0	4
10	3	106
10	5	8
10	6	108
10	7	39
10	8	2
10	10	2266
10	11	172
10	12	625
10	14	10
10	15	403
10	16	55
10	17	104
10	18	57
10	19	32
10	21	4
10	22	4
10	23	314
10	24	106
10	25	84
10	27	154
10	28	65
10	29	94
10	30	1001
10	31	824
10	32	113
10	33	146
10	34	104
10	36	92
10	37	1600
10	38	2
10	40	401
10	41	8
10	42	92
10	43	929
10	44	16
10	45	14
10	46	2
10	47	2
10	48	6
10	49	2
10	50	30
10	51	8
10	52	246
10	53	230
10	55	172
10	56	32
10	57	92
10	58	30
10	59	158
10	60	4
10	61	84
10	62	4
10	63	88
10	65	24
10	66	63
10	67	49
10	69	250
10	70	8
10	71	34
10	72	199
10	73	16
10	74	14
10	76	59
10	78	47
10	79	372
10	80	442
10	81	53
10	82	234
10	83	102
10	86	248
10	88	59
10	90	20
10	91	195
10	92	359
10	93	28
10	94	156
10	95	22
10	96	123
10	97	349
10	98	28
10	99	51
10	101	2
10	102	2
10	103	53
10	104	39
10	105	121
10	106	152
10	107	32
10	108	584
10	109	28
10	112	78
10	113	2
10	114	631
10	115	888
10	116	8
10	119	8
10	120	882
10	121	10
10	122	8
10	123	6
10	124	283
10	125	6
10	126	8
10	128	2
10	129	4
10	130	74
10	131	51
10	132	1990
10	134	189
10	135	119
10	136	69
10	137	12
10	138	438
10	139	65
10	141	168
10	142	388
10	143	1419
10	144	37
10	145	2
10	146	475
10	147	117
10	148	117
10	149	69
10	150	80
10	151	18
10	152	4
10	153	16
10	154	505
10	155	37
10	156	8
10	157	6
10	158	80
10	159	240
10	160	18
10	162	275
10	163	20
10	164	49
10	165	22
11	3	67
11	5	1
11	6	87
11	7	9
11	10	21
11	11	613
11	12	15
11	14	1
11	15	52
11	17	31
11	18	1
11	19	5
11	21	1
11	23	17
11	24	5
11	25	100
11	27	36
11	28	33
11	29	15
11	30	13
11	31	139
11	32	3
11	33	669
11	34	497
11	35	3
11	36	15
11	37	120
11	40	44
11	41	19
11	42	277
11	43	15
11	44	9
11	45	17
11	48	58
11	49	1
11	50	1
11	51	13
11	52	722
11	53	7
11	55	689
11	56	79
11	57	50
11	58	9
11	59	29
11	60	1
11	61	104
11	63	9
11	65	38
11	66	27
11	67	31
11	69	5
11	70	1
11	71	3
11	72	11
11	74	9
11	76	229
11	79	99
11	80	854
11	81	21
11	82	157
11	83	5
11	86	15
11	88	124
11	90	50
11	91	34
11	92	3
11	93	1
11	94	73
11	95	7
11	96	44
11	97	629
11	98	3
11	99	252
11	103	180
11	104	3
11	105	11
11	106	79
11	107	66
11	108	50
11	109	31
11	112	13
11	114	17
11	115	93
11	120	137
11	121	9
11	122	46
11	123	21
11	124	543
11	126	9
11	130	1
11	131	5
11	132	50
11	134	99
11	135	13
11	136	7
11	137	3
11	138	308
11	139	1
11	141	34
11	142	530
11	143	279
11	144	5
11	146	89
11	147	200
11	148	9
11	149	89
11	150	33
11	153	27
11	154	279
11	155	7
11	156	3
11	157	1
11	158	1
11	159	205
11	160	1
11	162	330
11	163	1
11	164	135
11	165	118
12	0	1
12	3	49
12	5	5
12	6	33
12	7	23
12	8	1
12	10	362
12	11	79
12	12	346
12	14	9
12	15	117
12	16	12
12	17	23
12	18	31
12	19	5
12	21	3
12	23	104
12	24	34
12	25	38
12	27	49
12	28	36
12	29	121
12	30	316
12	31	322
12	32	68
12	33	36
12	34	40
12	36	23
12	37	570
12	40	173
12	41	3
12	42	36
12	43	405
12	44	7
12	45	5
12	46	3
12	48	1
12	50	9
12	52	119
12	53	149
12	55	46
12	56	12
12	57	25
12	58	3
12	59	58
12	61	29
12	63	44
12	65	9
12	66	12
12	67	11
12	69	95
12	70	3
12	71	12
12	72	79
12	73	12
12	74	5
12	76	20
12	78	14
12	79	134
12	80	150
12	81	16
12	82	60
12	83	53
12	86	88
12	88	23
12	90	1
12	91	60
12	92	86
12	93	31
12	94	60
12	95	7
12	96	42
12	97	77
12	98	11
12	99	9
12	101	5
12	103	22
12	104	9
12	105	27
12	106	58
12	107	3
12	108	154
12	112	33
12	114	246
12	115	342
12	116	1
12	119	1
12	120	311
12	121	3
12	123	3
12	124	55
12	125	3
12	129	5
12	130	33
12	131	11
12	132	933
12	134	53
12	135	49
12	136	33
12	137	5
12	138	95
12	139	33
12	141	68
12	142	93
12	143	486
12	144	18
12	145	1
12	146	169
12	147	36
12	148	25
12	149	12
12	150	22
12	151	11
12	152	5
12	153	3
12	154	235
12	155	7
12	156	1
12	158	23
12	159	116
12	160	1
12	162	130
12	163	3
12	164	14
12	165	20
13	6	4
13	10	4
13	12	2
13	15	2
13	24	2
13	30	4
13	31	4
13	32	7
13	36	2
13	37	14
13	40	2
13	43	54
13	49	2
13	52	2
13	53	4
13	57	2
13	63	2
13	69	2
13	72	2
13	73	2
13	80	2
13	82	2
13	86	2
13	92	2
13	95	2
13	97	2
13	104	2
13	105	2
13	106	4
13	114	7
13	115	7
13	120	9
13	130	4
13	132	4
13	135	7
13	136	2
13	139	4
13	141	2
13	143	9
13	149	2
13	154	7
13	156	2
13	159	2
13	162	2
13	163	2
14	3	4
14	6	2
14	7	2
14	10	15
14	12	18
14	13	2
14	15	13
14	16	2
14	17	2
14	18	2
14	23	6
14	24	2
14	27	6
14	30	11
14	31	11
14	32	4
14	33	6
14	36	2
14	37	36
14	40	4
14	43	27
14	50	2
14	52	4
14	53	4
14	55	2
14	57	4
14	59	9
14	63	2
14	66	2
14	69	4
14	72	4
14	74	2
14	79	6
14	80	2
14	82	9
14	83	36
14	86	9
14	91	2
14	92	56
14	93	2
14	94	2
14	95	2
14	96	4
14	97	15
14	99	2
14	101	4
14	103	2
14	105	6
14	106	4
14	108	4
14	112	4
14	114	24
14	115	20
14	120	22
14	122	2
14	124	6
14	125	11
14	130	11
14	131	2
14	132	81
14	135	4
14	136	6
14	138	9
14	139	6
14	141	6
14	143	24
14	144	2
14	146	4
14	148	2
14	149	2
14	154	13
14	155	2
14	159	9
14	160	6
15	10	0
15	11	0
15	15	0
15	25	0
15	27	0
15	29	0
15	32	0
15	33	0
15	34	0
15	41	0
15	43	0
15	48	0
15	55	0
15	56	0
15	57	0
15	61	0
15	74	0
15	80	0
15	81	0
15	86	0
15	88	0
15	91	0
15	94	0
15	97	0
15	99	0
15	107	0
15	108	0
15	109	0
15	114	0
15	115	0
15	120	0
15	123	0
15	124	0
15	131	0
15	132	0
15	134	0
15	138	0
15	141	0
15	143	0
15	147	0
15	154	0
15	158	0
15	159	0
15	162	0
16	3	119
16	5	10
16	6	21
16	7	14
16	8	7
16	10	46
16	11	54
16	12	21
16	15	61
16	16	180
16	17	50
16	18	7
16	19	21
16	21	25
16	23	198
16	24	50
16	25	14
16	27	184
16	28	14
16	29	25
16	30	25
16	31	130
16	32	14
16	33	54
16	34	32
16	36	21
16	37	263
16	40	325
16	42	43
16	43	140
16	44	3
16	48	10
16	50	7
16	52	68
16	53	39
16	55	32
16	56	3
16	57	75
16	58	3
16	59	75
16	61	54
16	63	43
16	66	7
16	69	14
16	71	61
16	72	90
16	73	43
16	76	10
16	78	14
16	79	83
16	80	68
16	81	50
16	82	57
16	83	25
16	86	195
16	88	14
16	90	10
16	91	97
16	92	10
16	93	148
16	94	54
16	95	7
16	96	68
16	97	61
16	98	115
16	99	21
16	104	14
16	105	25
16	106	36
16	108	75
16	112	65
16	114	104
16	115	205
16	118	3
16	119	3
16	120	238
16	121	7
16	122	18
16	123	10
16	124	90
16	126	3
16	129	21
16	130	10
16	131	43
16	132	90
16	134	54
16	135	39
16	136	72
16	137	7
16	138	83
16	139	14
16	141	173
16	142	54
16	143	411
16	144	25
16	146	61
16	147	14
16	148	3
16	149	36
16	150	205
16	153	3
16	154	43
16	155	65
16	156	3
16	157	3
16	158	10
16	159	75
16	160	3
16	162	25
16	164	18
17	3	18
17	5	7
17	6	18
17	7	5
17	8	2
17	10	18
17	11	98
17	12	23
17	15	26
17	16	10
17	17	249
17	18	5
17	19	15
17	23	15
17	24	23
17	25	34
17	27	18
17	28	7
17	29	92
17	30	7
17	31	84
17	32	10
17	33	146
17	34	130
17	36	71
17	37	77
17	40	26
17	42	84
17	43	47
17	44	7
17	45	7
17	48	15
17	49	2
17	52	77
17	53	18
17	55	122
17	56	58
17	57	143
17	58	2
17	59	39
17	61	15
17	63	23
17	65	10
17	66	10
17	67	50
17	69	18
17	70	13
17	71	2
17	72	15
17	76	74
17	79	103
17	80	337
17	81	39
17	82	45
17	86	50
17	88	21
17	90	7
17	91	66
17	92	5
17	93	10
17	94	124
17	95	5
17	96	69
17	97	180
17	99	87
17	103	13
17	104	10
17	105	21
17	106	50
17	107	7
17	108	7
17	109	7
17	112	21
17	114	31
17	115	193
17	119	2
17	120	180
17	121	7
17	122	23
17	123	5
17	124	119
17	126	5
17	130	2
17	131	2
17	132	55
17	134	31
17	135	47
17	136	26
17	138	79
17	139	10
17	141	77
17	142	98
17	143	247
17	144	37
17	146	23
17	147	34
17	148	31
17	149	21
17	150	37
17	151	5
17	153	21
17	154	58
17	155	10
17	156	2
17	157	15
17	159	345
17	162	31
17	163	7
17	164	34
17	165	5
19	0	8
19	3	71
19	4	2
19	5	10
19	6	30
19	7	17
19	8	17
19	10	15
19	11	247
19	12	41
19	15	160
19	16	36
19	17	349
19	18	26
19	19	1584
19	21	23
19	23	49
19	24	143
19	25	65
19	27	190
19	28	8
19	29	127
19	30	45
19	31	336
19	32	30
19	33	279
19	34	227
19	35	8
19	36	1584
19	37	249
19	39	17
19	40	188
19	41	19
19	42	279
19	43	249
19	44	10
19	45	4
19	48	34
19	49	32
19	50	4
19	51	15
19	52	288
19	53	39
19	55	130
19	56	39
19	57	825
19	58	4
19	59	446
19	60	23
19	61	21
19	62	2
19	63	56
19	65	4
19	66	17
19	67	379
19	68	8
19	69	56
19	70	652
19	71	43
19	72	190
19	73	17
19	76	201
19	78	2
19	79	221
19	80	1060
19	81	58
19	82	114
19	83	13
19	86	327
19	87	6
19	88	56
19	90	19
19	91	106
19	92	21
19	93	39
19	94	301
19	95	15
19	96	253
19	97	461
19	98	21
19	99	158
19	103	43
19	104	437
19	105	175
19	106	203
19	107	39
19	108	78
19	109	19
19	112	234
19	113	2
19	114	86
19	115	349
19	118	4
19	119	45
19	120	455
19	121	34
19	122	56
19	123	21
19	124	344
19	126	10
19	128	13
19	129	4
19	130	10
19	131	32
19	132	164
19	134	30
19	135	498
19	136	73
19	137	26
19	138	201
19	139	19
19	141	329
19	142	362
19	143	734
19	144	169
19	146	123
19	147	88
19	148	368
19	149	45
19	150	60
19	153	54
19	154	149
19	155	32
19	156	4
19	157	19
19	158	23
19	159	678
19	160	2
19	162	208
19	163	158
19	164	80
19	165	30
20	9	3
20	11	11
20	15	3
20	17	3
20	20	7
20	27	3
20	28	3
20	33	69
20	34	7
20	37	11
20	41	3
20	42	7
20	43	3
20	48	3
20	51	58
20	52	22
20	55	7
20	56	3
20	57	7
20	65	3
20	66	3
20	68	66
20	76	7
20	80	25
20	82	11
20	86	7
20	87	3
20	88	3
20	96	3
20	97	22
20	99	14
20	103	11
20	107	25
20	109	11
20	112	3
20	118	3
20	120	11
20	122	3
20	123	3
20	124	110
20	126	11
20	134	3
20	136	3
20	138	3
20	141	3
20	142	29
20	143	3
20	144	3
20	148	7
20	149	3
20	153	7
20	159	3
20	162	11
20	165	3
21	3	6
21	5	11
21	6	2
21	7	6
21	8	4
21	10	6
21	11	6
21	15	16
21	16	2
21	17	9
21	19	6
21	21	9
21	23	16
21	24	22
21	25	4
21	27	45
21	28	2
21	29	107
21	30	4
21	31	45
21	32	2
21	33	6
21	34	4
21	36	22
21	37	55
21	40	27
21	42	9
21	43	34
21	45	4
21	52	13
21	53	6
21	55	13
21	56	6
21	57	22
21	59	73
21	63	22
21	65	2
21	66	4
21	67	4
21	69	6
21	71	4
21	72	66
21	73	2
21	79	39
21	80	39
21	81	2
21	82	16
21	86	89
21	88	4
21	90	2
21	91	11
21	93	11
21	94	25
21	96	45
21	97	22
21	98	4
21	99	2
21	103	2
21	104	9
21	105	55
21	106	6
21	107	4
21	108	13
21	112	29
21	114	11
21	115	167
21	119	4
21	120	128
21	121	16
21	124	20
21	129	2
21	131	11
21	132	16
21	134	11
21	135	55
21	136	34
21	137	16
21	138	9
21	141	71
21	142	20
21	143	135
21	144	32
21	146	20
21	147	2
21	148	34
21	150	4
21	151	2
21	154	18
21	155	11
21	157	2
21	158	2
21	159	43
21	162	4
21	163	29
21	164	6
21	165	4
22	3	1
22	6	1
22	10	3
22	12	3
22	15	11
22	16	1
22	23	7
22	27	3
22	28	1
22	29	1
22	31	7
22	36	1
22	37	13
22	40	11
22	43	49
22	49	1
22	52	3
22	53	5
22	56	1
22	57	1
22	59	3
22	69	11
22	70	1
22	72	3
22	73	3
22	79	3
22	80	3
22	82	1
22	83	7
22	86	3
22	92	1
22	94	3
22	96	1
22	97	5
22	103	1
22	104	1
22	105	1
22	106	1
22	108	3
22	112	1
22	114	1
22	115	5
22	116	1
22	120	5
22	123	1
22	130	43
22	132	7
22	134	1
22	135	7
22	136	5
22	138	3
22	139	9
22	141	5
22	142	1
22	143	13
22	146	5
22	150	1
22	151	1
22	158	1
22	159	1
23	0	2
23	3	2
23	5	2
23	7	2
23	10	2
23	11	14
23	15	12
23	23	17
23	27	2
23	28	2
23	29	2
23	31	14
23	32	6
23	33	2
23	37	34
23	40	8
23	42	2
23	43	40
23	52	2
23	53	6
23	59	2
23	63	2
23	67	2
23	69	4
23	71	4
23	76	4
23	79	2
23	80	6
23	86	8
23	91	2
23	92	2
23	94	6
23	96	2
23	97	2
23	105	2
23	108	8
23	112	6
23	113	2
23	114	19
23	115	12
23	120	10
23	124	6
23	129	2
23	130	2
23	132	27
23	134	2
23	141	2
23	142	8
23	143	17
23	146	4
23	147	6
23	150	6
23	154	4
23	158	2
23	162	2
23	165	2
24	0	2
24	3	111
24	5	122
24	6	40
24	7	34
24	8	29
24	10	104
24	11	203
24	12	128
24	13	2
24	14	2
24	15	207
24	16	79
24	17	124
24	18	47
24	19	109
24	21	83
24	23	278
24	24	3071
24	25	44
24	27	415
24	28	14
24	29	94
24	30	137
24	31	619
24	32	113
24	33	265
24	34	124
24	36	229
24	37	702
24	38	2
24	39	6
24	40	539
24	41	4
24	42	162
24	43	783
24	44	6
24	45	4
24	46	4
24	47	19
24	48	27
24	49	14
24	50	2
24	51	8
24	52	224
24	53	109
24	54	2
24	55	89
24	56	36
24	57	404
24	58	4
24	59	1115
24	60	2
24	61	38
24	62	2
24	63	113
24	65	14
24	66	70
24	67	134
24	68	2
24	69	143
24	70	29
24	71	336
24	72	1409
24	73	25
24	74	4
24	76	92
24	77	2
24	78	2
24	79	297
24	80	653
24	81	83
24	82	141
24	83	25
24	86	1499
24	87	2
24	88	57
24	90	19
24	91	167
24	92	51
24	93	44
24	94	310
24	95	32
24	96	317
24	97	287
24	98	49
24	99	59
24	102	2
24	103	34
24	104	107
24	105	1985
24	106	179
24	107	17
24	108	152
24	109	4
24	110	6
24	112	738
24	113	4
24	114	252
24	115	726
24	118	2
24	119	53
24	120	822
24	121	122
24	122	23
24	123	17
24	124	209
24	125	10
24	126	6
24	127	2
24	128	4
24	129	21
24	130	29
24	131	51
24	132	398
24	134	68
24	135	649
24	136	627
24	137	614
24	138	278
24	139	77
24	141	599
24	142	319
24	143	1396
24	144	209
24	146	209
24	147	81
24	148	537
24	149	34
24	150	145
24	151	38
24	153	19
24	154	212
24	155	179
24	156	59
24	157	8
24	158	102
24	159	561
24	160	2
24	161	2
24	162	254
24	163	169
24	164	94
24	165	32
25	3	95
25	5	2
25	6	89
25	7	28
25	9	2
25	10	30
25	11	238
25	12	14
25	15	54
25	16	10
25	17	34
25	18	38
25	19	14
25	21	2
25	23	14
25	24	14
25	25	419
25	27	46
25	28	30
25	29	16
25	30	18
25	31	390
25	32	2
25	33	342
25	34	264
25	36	32
25	37	248
25	40	59
25	41	20
25	42	181
25	43	48
25	44	6
25	45	12
25	46	2
25	48	34
25	50	8
25	51	12
25	52	409
25	53	8
25	55	476
25	56	97
25	57	38
25	58	6
25	59	36
25	61	89
25	63	26
25	65	16
25	66	32
25	67	40
25	69	6
25	70	4
25	71	8
25	72	28
25	73	6
25	74	10
25	76	120
25	79	447
25	80	655
25	81	36
25	82	142
25	83	4
25	86	22
25	88	315
25	90	36
25	91	191
25	92	2
25	93	6
25	94	69
25	95	12
25	96	85
25	97	506
25	98	12
25	99	148
25	103	77
25	104	2
25	105	22
25	106	91
25	107	46
25	108	34
25	109	48
25	112	20
25	114	20
25	115	323
25	119	2
25	120	572
25	121	24
25	122	28
25	123	22
25	124	348
25	126	8
25	129	2
25	130	4
25	131	8
25	132	48
25	134	207
25	135	10
25	136	18
25	137	2
25	138	1018
25	139	4
25	141	63
25	142	295
25	143	1011
25	144	20
25	146	144
25	147	191
25	148	26
25	149	57
25	150	38
25	151	2
25	153	20
25	154	179
25	155	6
25	157	4
25	158	2
25	159	285
25	162	594
25	163	4
25	164	111
25	165	101
26	3	1
26	15	1
26	17	1
26	23	5
26	40	5
26	72	1
26	80	1
26	86	1
26	88	1
26	114	1
26	135	1
26	143	3
26	148	1
26	156	1
26	159	1
27	0	2
27	3	65
27	5	10
27	6	23
27	7	23
27	8	2
27	10	36
27	11	84
27	12	7
27	15	108
27	16	36
27	17	57
27	18	5
27	19	23
27	21	13
27	23	184
27	24	55
27	25	39
27	27	376
27	28	5
27	29	113
27	30	44
27	31	202
27	32	42
27	33	118
27	34	92
27	36	60
27	37	274
27	40	289
27	41	10
27	42	68
27	43	168
27	44	13
27	48	23
27	49	5
27	52	123
27	53	23
27	55	44
27	56	18
27	57	160
27	58	2
27	59	166
27	61	21
27	62	2
27	63	155
27	65	2
27	66	23
27	67	7
27	68	2
27	69	36
27	71	23
27	72	139
27	73	34
27	74	2
27	76	44
27	78	5
27	79	181
27	80	155
27	81	47
27	82	76
27	83	5
27	86	329
27	88	23
27	90	5
27	91	121
27	92	5
27	93	36
27	94	150
27	95	39
27	96	258
27	97	126
27	98	50
27	99	31
27	103	18
27	104	15
27	105	42
27	106	57
27	107	10
27	108	73
27	109	5
27	112	68
27	114	73
27	115	387
27	120	447
27	121	28
27	122	5
27	123	13
27	124	121
27	125	2
27	126	2
27	129	10
27	130	10
27	131	81
27	132	94
27	134	79
27	135	115
27	136	97
27	137	7
27	138	134
27	139	5
27	141	455
27	142	166
27	143	453
27	144	131
27	146	52
27	147	50
27	148	68
27	149	23
27	150	131
27	151	5
27	152	2
27	153	2
27	154	57
27	155	55
27	156	2
27	157	2
27	158	23
27	159	263
27	160	2
27	162	79
27	163	5
27	164	52
27	165	2
28	3	261
28	5	3
28	6	1012
28	7	15
28	8	9
28	10	85
28	11	396
28	12	58
28	14	1
28	15	449
28	16	22
28	17	32
28	18	15
28	19	1
28	23	56
28	24	11
28	25	140
28	27	92
28	28	883
28	29	30
28	30	62
28	31	309
28	32	11
28	33	517
28	34	333
28	35	5
28	36	15
28	37	328
28	40	164
28	41	45
28	42	259
28	43	149
28	44	121
28	45	20
28	46	5
28	48	30
28	49	1
28	50	26
28	51	13
28	52	618
28	53	32
28	55	419
28	56	53
28	57	45
28	58	147
28	59	36
28	61	860
28	63	32
28	65	276
28	66	83
28	67	20
28	68	3
28	69	26
28	70	7
28	71	18
28	72	26
28	73	7
28	74	102
28	76	121
28	78	7
28	79	128
28	80	555
28	81	18
28	82	483
28	83	11
28	86	36
28	88	115
28	90	72
28	91	62
28	92	20
28	93	11
28	94	72
28	95	13
28	96	83
28	97	608
28	98	15
28	99	140
28	101	1
28	103	155
28	105	15
28	106	45
28	107	89
