197	20483
14	174	3
14	175	3
14	176	11
14	177	29
14	178	78
14	179	11
14	181	100
14	182	178
14	185	133
14	188	40
14	190	63
14	193	3
14	195	44
15	3	19
15	4	7
15	6	39
15	9	11
15	10	11
15	11	39
15	13	7
15	14	231
15	15	463
15	19	3
15	20	3
15	22	11
15	23	3
15	24	7
15	26	15
15	27	58
15	29	66
15	32	11
15	36	43
15	37	7
15	38	47
15	39	35
15	42	35
15	45	15
15	46	19
15	47	70
15	49	62
15	50	51
15	52	3
15	53	278
15	54	31
15	55	43
15	56	31
15	58	58
15	59	7
15	61	90
15	63	54
15	64	19
15	66	266
15	68	15
15	71	172
15	74	7
15	75	208
15	76	62
15	77	7
15	79	620
15	80	58
15	81	23
15	82	3
15	83	3
15	84	82
15	85	129
15	86	27
15	87	11
15	88	11
15	90	27
15	91	337
15	92	90
15	93	274
15	97	3
15	98	43
15	99	54
15	100	19
15	102	54
15	105	47
15	106	3
15	107	3
15	108	54
15	110	74
15	111	3
15	112	7
15	113	3
15	116	15
15	117	47
15	120	47
15	125	51
15	126	145
15	128	11
15	129	15
15	131	15
15	132	70
15	139	82
15	140	66
15	146	372
15	147	35
15	149	78
15	150	3
15	154	15
15	155	172
15	156	3
15	157	94
15	158	7
15	160	47
15	161	31
15	164	43
15	165	188
15	166	15
15	167	27
15	168	15
15	169	54
15	170	321
15	171	11
15	174	27
15	175	35
15	176	15
15	177	31
15	178	109
15	179	15
15	181	58
15	182	125
15	183	19
15	185	54
15	186	3
15	188	15
15	190	39
15	193	3
15	194	11
15	195	19
16	36	5
16	39	5
16	58	10
16	63	5
16	79	5
16	96	5
16	102	5
16	120	5
16	144	10
16	146	5
16	155	5
16	180	10
16	182	5
16	186	5
17	3	2
17	11	5
17	15	2
17	22	2
17	39	2
17	40	5
17	47	5
17	53	2
17	54	2
17	55	2
17	58	2
17	63	2
17	64	17
17	66	8
17	71	2
17	75	11
17	79	8
17	84	5
17	89	2
17	91	11
17	93	2
17	96	20
17	110	2
17	112	14
17	116	2
17	120	2
17	126	5
17	132	2
17	136	5
17	140	2
17	147	17
17	153	5
17	155	5
17	158	2
17	165	11
17	166	8
17	169	5
17	178	2
17	182	8
17	183	2
18	2	2
18	3	10
18	4	6
18	5	2
18	6	2
18	7	2
18	9	2
18	11	4
18	13	4
18	14	4
18	15	15
18	17	2
18	18	52
18	20	4
18	22	4
18	25	2
18	26	15
18	27	30
18	29	6
18	32	4
18	37	2
18	38	21
18	39	4
18	42	8
18	46	6
18	47	32
18	49	2
18	50	4
18	53	32
18	54	10
18	55	13
18	56	2
18	58	24
18	60	10
18	61	15
18	63	50
18	64	32
18	66	24
18	67	6
18	68	10
18	71	17
18	72	2
18	74	6
18	75	26
18	76	19
18	79	65
18	80	2
18	81	4
18	84	41
18	85	13
18	87	4
18	88	4
18	89	4
18	90	10
18	91	43
18	92	8
18	93	43
18	96	28
18	97	2
18	98	13
18	100	2
18	102	6
18	105	17
18	107	2
18	108	15
18	110	24
18	112	4
18	116	17
18	117	125
18	120	30
18	125	2
18	126	63
18	128	2
18	131	2
18	132	8
18	135	2
18	136	4
18	137	4
18	139	13
18	140	4
18	144	6
18	145	2
18	146	144
18	147	426
18	149	24
18	154	2
18	155	10
18	157	13
18	160	8
18	161	2
18	164	6
18	165	72
18	166	15
18	167	15
18	168	4
18	169	17
18	170	61
18	173	2
18	174	6
18	175	2
18	176	2
18	178	19
18	179	4
18	181	10
18	182	30
18	183	2
18	185	4
18	186	2
18	188	2
18	190	6
18	193	4
18	195	2
20	3	17
20	4	41
20	6	17
20	9	2
20	10	19
20	11	41
20	14	4
20	15	2
20	20	279
20	22	75
20	23	2
20	24	2
20	25	2
20	26	2
20	27	128
20	28	9
20	29	179
20	30	2
20	32	21
20	33	4
20	34	4
20	36	14
20	37	51
20	38	51
20	39	34
20	42	160
20	44	34
20	45	4
20	46	17
20	47	121
20	49	124
20	50	31
20	52	7
20	53	138
20	54	38
20	55	7
20	56	9
20	58	2
20	59	24
20	61	2
20	66	189
20	68	14
20	71	97
20	72	12
20	74	75
20	76	99
20	77	19
20	78	2
20	79	12
20	81	21
20	83	9
20	84	116
20	86	46
20	87	4
20	90	14
20	91	7
20	93	4
20	98	199
20	100	58
20	102	136
20	105	2
20	107	17
20	108	128
20	110	2
20	111	2
20	115	2
20	123	7
20	125	102
20	126	260
20	129	2
20	131	4
20	134	2
20	139	36
20	140	2
20	141	12
20	145	2
20	146	2
20	149	167
20	150	2
20	151	4
20	154	75
20	157	121
20	158	158
20	160	175
20	161	9
20	163	2
20	164	7
20	165	2
20	167	38
20	168	60
20	169	36
20	171	7
20	174	9
20	175	36
20	176	4
20	177	9
20	178	238
20	179	4
20	181	58
20	182	7
20	183	19
20	185	104
20	187	2
20	188	12
20	190	36
20	192	2
20	194	2
20	195	46
21	1	2
21	2	2
21	3	11
21	4	31
21	10	2
21	11	5
21	21	20
21	22	23
21	23	5
21	24	2
21	25	5
21	27	34
21	28	40
21	29	11
21	32	14
21	33	288
21	36	5
21	38	23
21	39	17
21	42	5
21	44	2
21	46	2
21	47	5
21	49	8
21	50	8
21	53	14
21	54	23
21	59	5
21	66	5
21	68	14
21	69	2
21	71	5
21	72	386
21	74	17
21	75	2
21	76	8
21	77	5
21	78	40
21	81	2
21	83	5
21	84	25
21	90	8
21	93	2
21	98	51
21	100	8
21	102	2
21	105	2
21	108	43
21	115	11
21	122	14
21	123	2
21	125	5
21	126	20
21	128	2
21	130	2
21	131	2
21	134	2
21	139	8
21	149	17
21	151	2
21	154	2
21	157	17
21	160	23
21	163	2
21	167	2
21	168	8
21	169	23
21	174	2
21	175	8
21	178	46
21	181	2
21	183	25
21	185	20
21	188	8
21	190	5
21	195	5
21	196	11
22	1	4
22	3	252
22	4	139
22	6	33
22	7	2
22	9	7
22	10	76
22	11	96
22	14	4
22	15	12
22	19	4
22	20	115
22	22	1607
22	23	7
22	24	9
22	25	125
22	27	724
22	28	86
22	29	639
22	30	2
22	32	173
22	33	14
22	36	69
22	37	55
22	38	377
22	39	178
22	42	113
22	44	50
22	45	14
22	46	117
22	47	101
22	49	230
22	50	57
22	52	9
22	53	298
22	54	274
22	55	2
22	56	24
22	58	16
22	59	161
22	61	2
22	63	7
22	64	2
22	66	375
22	68	396
22	69	2
22	71	211
22	72	40
22	74	635
22	75	14
22	76	406
22	77	24
22	78	14
22	79	26
22	81	43
22	83	7
22	84	435
22	86	115
22	87	24
22	89	2
22	90	144
22	91	16
22	93	7
22	97	2
22	98	447
22	100	399
22	102	113
22	106	2
22	107	108
22	108	1852
22	110	4
22	111	2
22	115	4
22	118	7
22	119	2
22	120	4
22	122	7
22	123	9
22	125	62
22	126	507
22	129	16
22	130	7
22	131	76
22	132	4
22	134	4
22	139	151
22	140	4
22	141	2
22	145	2
22	146	16
22	149	827
22	150	9
22	151	115
22	154	74
22	155	24
22	157	360
22	158	52
22	159	21
22	160	255
22	161	19
22	163	4
22	164	4
22	165	7
22	167	96
22	168	62
22	169	52
22	170	4
22	171	19
22	174	137
22	175	341
22	177	38
22	178	1407
22	179	7
22	181	134
22	182	2
22	183	86
22	185	209
22	186	2
22	188	45
22	189	7
22	190	144
22	192	16
22	193	2
22	194	2
22	195	74
23	3	35
23	4	26
23	6	23
23	10	5
23	11	53
23	14	5
23	20	44
23	22	35
23	23	364
23	25	2
23	26	2
23	27	106
23	28	17
23	29	74
23	32	17
23	33	20
23	34	41
23	36	14
23	37	8
23	38	80
23	39	32
23	42	127
23	44	17
23	45	2
23	46	14
23	47	47
23	49	50
23	50	14
23	52	136
23	53	71
23	54	65
23	55	2
23	56	2
23	59	11
23	61	2
23	66	65
23	68	11
23	69	2
23	71	38
23	72	26
23	74	29
23	75	11
23	76	53
23	77	47
23	78	8
23	79	11
23	81	5
23	83	11
23	84	41
23	85	2
23	86	5
23	87	2
23	88	2
23	89	2
23	90	23
23	91	8
23	93	8
23	98	251
23	100	50
23	102	109
23	105	14
23	107	5
23	108	100
23	118	5
23	123	180
23	125	47
23	126	109
23	129	14
23	131	11
23	134	171
23	139	35
23	141	8
23	149	53
23	151	8
23	154	91
23	155	14
23	157	41
23	158	11
23	159	5
23	160	77
23	161	2
23	163	195
23	164	2
23	165	2
23	167	59
23	168	20
23	169	23
23	171	2
23	174	14
23	175	47
23	176	2
23	177	14
23	178	189
23	179	5
23	181	35
23	182	2
23	183	17
23	185	59
23	188	5
23	190	14
23	195	284
23	196	2
24	1	6
24	2	9
24	3	489
24	4	31
24	6	51
24	9	124
24	10	51
24	11	133
24	14	9
24	15	13
24	19	2
24	20	42
24	22	176
24	23	11
24	24	236
24	25	6
24	26	11
24	27	609
24	28	15
24	29	374
24	30	4
24	32	302
24	33	18
24	34	4
24	36	776
24	37	40
24	38	722
24	39	248
24	42	51
24	44	24
24	45	178
24	46	516
24	47	146
24	49	180
24	50	92
24	52	6
24	53	313
24	54	227
24	56	144
24	58	54
24	59	167
24	61	2
24	63	4
24	66	654
24	68	56
24	71	408
24	72	22
24	74	90
24	75	2
24	76	579
24	77	9
24	78	11
24	79	83
24	81	106
